case_id,repetition,io_ms,upload_ms,read_wall_ms,direct
tiny11-002142,2,1.283531,0.464329,1.806849,True
tiny11-002143,0,1.186719,0.472383,1.757146,True
tiny11-002143,1,1.2243199999999999,0.45810700000000004,1.763949,True
tiny11-002143,2,1.164739,0.519922,1.748961,True
tiny11-002144,0,1.1742059999999999,0.512138,1.744723,True
tiny11-002144,1,1.14434,0.451745,1.645788,True
tiny11-002144,2,1.241202,0.466613,1.766524,True
tiny11-002145,0,1.493663,0.470149,2.069871,True
tiny11-002145,1,1.41164,0.532716,2.033813,True
tiny11-002145,2,1.449331,0.536023,2.077085,True
tiny11-002146,0,1.331561,0.57736,2.098855,True
tiny11-002146,1,1.20827,0.464579,1.789877,True
tiny11-002146,2,1.256941,0.460952,1.792732,True
tiny11-002147,0,1.2925170000000001,0.5200130000000001,1.882691,True
tiny11-002147,1,1.299911,0.531734,1.905734,True
tiny11-002147,2,1.3143479999999998,0.498242,1.931322,True
tiny11-002148,0,1.2782,0.52391,1.88705,True
tiny11-002148,1,1.2057550000000001,0.506687,1.782684,True
tiny11-002148,2,1.28321,0.464188,1.802802,True
tiny11-002149,0,2.327082,1.03199,3.463637,True
tiny11-002149,1,2.2752350000000003,0.905533,3.305142,True
tiny11-002149,2,2.24552,0.901306,3.24557,True
tiny11-002150,0,2.305803,0.905833,3.327343,True
tiny11-002150,1,2.315109,0.9653849999999999,3.391163,True
tiny11-002150,2,2.3106109999999997,0.895435,3.306854,True
tiny11-002151,0,2.633766,1.088866,3.898371,True
tiny11-002151,1,2.845993,1.014207,4.093426,True
tiny11-002151,2,3.089128,1.017302,4.351138,True
tiny11-002152,0,2.9835100000000003,1.171661,4.370734,True
tiny11-002152,1,2.9068560000000003,1.1386500000000002,4.250669,True
tiny11-002152,2,2.7279720000000003,0.97321,3.879566,True
tiny11-002153,0,2.708746,0.994259,3.887371,True
tiny11-002153,1,2.854188,0.9971749999999999,4.0582,True
tiny11-002153,2,2.7457350000000003,0.9980370000000001,3.933517,True
tiny11-002154,0,2.520244,0.952231,3.660566,True
tiny11-002154,1,2.388998,1.059592,3.596476,True
tiny11-002154,2,2.465732,0.9612480000000001,3.601065,True
tiny11-002155,0,2.389439,1.05875,3.623667,True
tiny11-002155,1,2.499094,0.9495159999999999,3.625962,True
tiny11-002155,2,2.473085,0.976927,3.638995,True
tiny11-002156,0,3.439483,1.385421,5.012715,True
tiny11-002156,1,3.412523,1.388386,4.983701,True
tiny11-002156,2,3.460673,1.3980350000000001,5.050105,True
tiny11-002157,0,4.191299,1.409065,5.830634,True
tiny11-002157,1,4.093557,1.636511,5.932886,True
tiny11-002157,2,3.894644,1.401872,5.514003,True
tiny11-002158,0,3.7526080000000004,1.4290619999999998,5.394439,True
tiny11-002158,1,3.803964,1.451615,5.491811,True
tiny11-002158,2,3.803413,1.383588,5.393938,True
tiny11-002159,0,3.627815,1.415878,5.247805,True
tiny11-002159,1,3.583813,1.411058,5.206918,True
tiny11-002159,2,3.5930500000000003,1.429824,5.2239,True
tiny11-002160,0,3.7569470000000003,1.4199849999999998,5.374041,True
tiny11-002160,1,3.788035,1.436185,5.481271,True
tiny11-002160,2,3.9543150000000002,1.435675,5.656429,True
tiny11-002161,0,3.659754,1.408304,5.290104,True
tiny11-002161,1,3.756566,1.422551,5.375374,True
tiny11-002161,2,3.683078,1.392334,5.278412,True
tiny11-002162,0,3.114304,1.388887,4.719016,True
tiny11-002162,1,3.438842,1.419124,5.141466,True
tiny11-002162,2,3.973021,1.432309,5.620803,True
tiny11-002163,0,1.373309,0.574244,2.114375,True
tiny11-002163,1,1.3569980000000001,0.473205,1.958172,True
tiny11-002163,2,1.345016,0.467083,1.902739,True
tiny11-002164,0,1.292237,0.537105,1.949296,True
tiny11-002164,1,1.255438,0.49838299999999996,1.909571,True
tiny11-002164,2,1.313216,0.506848,2.02071,True
tiny11-002165,0,1.217688,0.478234,1.797231,True
tiny11-002165,1,1.154879,0.492251,1.761364,True
tiny11-002165,2,1.1708699999999999,0.491039,1.815104,True
tiny11-002166,0,1.42208,0.469599,1.985504,True
tiny11-002166,1,1.516556,0.596285,2.2453,True
tiny11-002166,2,1.5103550000000001,0.526505,2.208781,True
tiny11-002167,0,1.432499,0.6459389999999999,2.253736,True
tiny11-002167,1,1.342611,0.531453,2.07472,True
tiny11-002167,2,1.340006,0.529791,2.048762,True
tiny11-002168,0,1.302767,0.5445180000000001,1.958353,True
tiny11-002168,1,1.312595,0.5442380000000001,1.979031,True
tiny11-002168,2,1.335958,0.57201,2.048602,True
tiny11-002169,0,1.2893510000000001,0.5419339999999999,1.945418,True
tiny11-002169,1,1.228969,0.52418,1.865138,True
tiny11-002169,2,1.266138,0.49982499999999996,1.857834,True
tiny11-002170,0,2.533919,0.97833,3.744193,True
tiny11-002170,1,2.4864499999999996,1.014999,3.715269,True
tiny11-002170,2,2.439693,0.985032,3.626853,True
tiny11-002171,0,2.470059,0.943505,3.591557,True
tiny11-002171,1,2.337652,0.911375,3.393146,True
tiny11-002171,2,2.428763,0.952141,3.524261,True
tiny11-002172,0,2.90292,1.182432,4.351408,True
tiny11-002172,1,2.7303270000000004,1.081482,4.011422,True
tiny11-002172,2,2.616694,0.971547,3.766615,True
tiny11-002173,0,2.64163,1.073648,3.913189,True
tiny11-002173,1,2.780981,0.9850220000000001,3.946311,True
tiny11-002173,2,2.821056,1.006993,4.006142,True
tiny11-002174,0,2.637643,0.9507680000000001,3.736628,True
tiny11-002174,1,2.7605929999999996,0.96248,3.905313,True
tiny11-002174,2,2.977859,0.988068,4.169648,True
tiny11-002175,0,2.547404,1.125114,3.858766,True
tiny11-002175,1,2.511337,0.955117,3.643744,True
tiny11-002175,2,2.522798,0.9273250000000001,3.630069,True
tiny11-002176,0,2.236483,1.09561,3.531676,True
tiny11-002176,1,2.516937,0.9620789999999999,3.663452,True
tiny11-002176,2,2.319828,0.964705,3.452507,True
tiny11-002177,0,3.50779,1.4243540000000001,5.153339,True
tiny11-002177,1,3.481902,1.413714,5.10612,True
tiny11-002177,2,3.8176,1.574595,5.586177,True
tiny11-002178,0,4.089659,1.446465,5.731019,True
tiny11-002178,1,3.8455019999999998,1.474247,5.542035,True
tiny11-002178,2,3.9498670000000002,1.442037,5.656248,True
tiny11-002179,0,3.886268,1.4344729999999999,5.580667,True
tiny11-002179,1,4.017574,1.43815,5.733724,True
tiny11-002179,2,3.889294,1.580125,5.675776,True
tiny11-002180,0,3.7356570000000002,1.549347,5.489286,True
tiny11-002180,1,3.4984319999999998,1.3917929999999998,5.088497,True
tiny11-002180,2,3.6320729999999997,1.442017,5.268724,True
tiny11-002181,0,3.764611,1.3946079999999998,5.34695,True
tiny11-002181,1,3.713916,1.531264,5.440725,True
tiny11-002181,2,3.80181,1.586016,5.577411,True
tiny11-002182,0,3.816087,1.49186,5.503312,True
tiny11-002182,1,3.781963,1.396482,5.359654,True
tiny11-002182,2,4.012164,1.3992470000000001,5.631723,True
tiny11-002183,0,3.334817,1.3932950000000002,4.921264,True
tiny11-002183,1,3.1651700000000003,1.404166,4.754242,True
tiny11-002183,2,3.41628,1.366295,4.965948,True
tiny11-002184,0,1.302276,0.5994109999999999,2.009578,True
tiny11-002184,1,1.2716489999999998,0.529621,1.929248,True
tiny11-002184,2,1.291816,0.467755,1.868285,True
tiny11-002185,0,1.1942139999999999,0.5222169999999999,1.787924,True
tiny11-002185,1,1.201116,0.5298010000000001,1.815405,True
tiny11-002185,2,1.198692,0.46019099999999996,1.744663,True
tiny11-002186,0,1.235691,0.478896,1.856091,True
tiny11-002186,1,1.211676,0.45477100000000004,1.768287,True
tiny11-002186,2,1.161412,0.515674,1.750644,True
tiny11-002187,0,1.338854,0.46816599999999997,1.891898,True
tiny11-002187,1,1.3720160000000001,0.491118,1.929649,True
tiny11-002187,2,1.353251,0.559596,2.008095,True
tiny11-002188,0,1.2446679999999999,0.531394,1.859848,True
tiny11-002188,1,1.3244369999999999,0.563033,2.015269,True
tiny11-002188,2,1.326932,0.501057,2.00512,True
tiny11-002189,0,1.146875,0.525513,1.747959,True
tiny11-002189,1,1.213479,0.563233,1.875417,True
tiny11-002189,2,1.302095,0.552363,2.041048,True
tiny11-002190,0,1.29406,0.466392,1.883683,True
tiny11-002190,1,1.28874,0.527516,1.898762,True
tiny11-002190,2,1.2509590000000002,0.53986,1.87682,True
tiny11-002191,0,2.294752,0.9408500000000001,3.40647,True
tiny11-002191,1,2.255809,1.053721,3.462896,True
tiny11-002191,2,2.2570010000000003,0.93036,3.323717,True
tiny11-002192,0,2.260027,0.9575009999999999,3.379772,True
tiny11-002192,1,2.270246,0.94101,3.364552,True
tiny11-002192,2,2.257041,0.909251,3.282899,True
tiny11-002193,0,1.932083,0.921624,2.982098,True
tiny11-002193,1,2.237154,0.9225549999999999,3.311954,True
tiny11-002193,2,1.961388,0.977558,3.108614,True
tiny11-002194,0,2.330158,1.13862,3.668541,True
tiny11-002194,1,2.3059520000000004,0.9514600000000001,3.460782,True
tiny11-002194,2,2.495517,0.960877,3.606926,True
tiny11-002195,0,2.4876419999999997,1.076434,3.734865,True
tiny11-002195,1,2.517018,1.025598,3.768498,True
tiny11-002195,2,2.554156,0.9606570000000001,3.720889,True
tiny11-002196,0,2.436127,1.116708,3.718164,True
tiny11-002196,1,2.436407,1.105407,3.690873,True
tiny11-002196,2,2.350085,0.914961,3.430806,True
tiny11-002197,0,2.296165,0.9574900000000001,3.460101,True
tiny11-002197,1,2.142517,0.9390069999999999,3.246271,True
tiny11-002197,2,2.222406,1.089117,3.496399,True
tiny11-002198,0,3.067918,1.542956,4.816569,True
tiny11-002198,1,3.254968,1.378938,4.851303,True
tiny11-002198,2,3.07983,1.411219,4.680654,True
tiny11-002199,0,3.3920239999999997,1.62526,5.21824,True
tiny11-002199,1,3.324126,1.442939,4.950719,True
tiny11-002199,2,3.22408,1.4051980000000002,4.827759,True
tiny11-002200,0,3.1731439999999997,1.46555,4.809645,True
tiny11-002200,1,3.1411149999999997,1.399016,4.721239,True
tiny11-002200,2,3.186209,1.372567,4.744203,True
tiny11-002201,0,3.025799,1.587389,4.784919,True
tiny11-002201,1,3.011352,1.393817,4.571349,True
tiny11-002201,2,3.2676909999999997,1.348963,4.748551,True
tiny11-002202,0,3.116459,1.461954,4.707334,True
tiny11-002202,1,2.950228,1.354142,4.439393,True
tiny11-002202,2,3.255659,1.350024,4.747038,True
tiny11-002203,0,3.531265,1.6008440000000002,5.323396,True
tiny11-002203,1,3.535623,1.388987,5.118173,True
tiny11-002203,2,3.589404,1.3953900000000001,5.175509,True
tiny11-002204,0,3.137298,1.3638910000000002,4.655497,True
tiny11-002204,1,3.385742,1.3712550000000001,4.905083,True
tiny11-002204,2,3.4108490000000002,1.364051,4.95665,True
tiny11-002205,0,0.85021,0.253073,1.218619,True
tiny11-002205,1,0.744993,0.204663,1.037991,True
tiny11-002205,2,0.741777,0.228898,1.036388,True
tiny11-002206,0,0.6919740000000001,0.188482,0.963281,True
tiny11-002206,1,0.6768160000000001,0.204313,0.964013,True
tiny11-002206,2,0.699819,0.202569,0.974413,True
tiny11-002207,0,0.522146,0.207749,0.805487,True
tiny11-002207,1,0.5684239999999999,0.19492400000000001,0.830323,True
tiny11-002207,2,0.5910259999999999,0.17747200000000002,0.824553,True
tiny11-002208,0,0.5577430000000001,0.199804,0.851532,True
tiny11-002208,1,0.559567,0.200405,0.822979,True
tiny11-002208,2,0.5550579999999999,0.199173,0.812589,True
tiny11-002209,0,0.619459,0.198451,0.886317,True
tiny11-002209,1,0.612325,0.19109800000000002,0.860258,True
tiny11-002209,2,0.624057,0.207748,0.891087,True
tiny11-002210,0,0.835482,0.220413,1.171782,True
tiny11-002210,1,0.748279,0.220883,1.097533,True
tiny11-002210,2,0.669883,0.199964,0.954345,True
tiny11-002211,0,0.735044,0.22302699999999998,1.079899,True
tiny11-002211,1,0.730245,0.20968199999999998,1.044984,True
tiny11-002211,2,0.720227,0.20864,1.054001,True
tiny11-002212,0,1.535371,0.362508,2.019617,True
tiny11-002212,1,1.506478,0.435705,2.085882,True
tiny11-002212,2,1.533328,0.41675999999999996,2.098775,True
tiny11-002213,0,1.0740589999999999,0.363279,1.563614,True
tiny11-002213,1,1.045184,0.350676,1.51313,True
tiny11-002213,2,1.027321,0.427139,1.553395,True
tiny11-002214,0,0.938615,0.377516,1.390471,True
tiny11-002214,1,0.974202,0.408995,1.476241,True
tiny11-002214,2,0.9735410000000001,0.352158,1.416098,True
tiny11-002215,0,1.0094880000000002,0.369321,1.444822,True
tiny11-002215,1,1.026359,0.37818799999999997,1.461874,True
tiny11-002215,2,1.0412270000000001,0.404416,1.514653,True
tiny11-002216,0,0.985994,0.40254199999999996,1.469399,True
tiny11-002216,1,0.929618,0.393306,1.40631,True
tiny11-002216,2,0.891697,0.389609,1.34764,True
tiny11-002217,0,0.9208529999999999,0.40104,1.444582,True
tiny11-002217,1,0.901045,0.386392,1.366876,True
tiny11-002217,2,0.867402,0.353111,1.302266,True
tiny11-002218,0,0.981135,0.403775,1.460662,True
tiny11-002218,1,1.010861,0.385992,1.466593,True
tiny11-002218,2,0.9808450000000001,0.38847699999999996,1.429794,True
tiny11-002219,0,1.507109,0.5782820000000001,2.202239,True
tiny11-002219,1,1.464148,0.49831200000000003,2.048541,True
tiny11-002219,2,1.5121969999999998,0.585335,2.165851,True
tiny11-002220,0,1.358841,0.510565,1.963793,True
tiny11-002220,1,1.361416,0.5976180000000001,2.06365,True
tiny11-002220,2,1.33123,0.505856,1.921484,True
tiny11-002221,0,1.194444,0.578361,1.834812,True
tiny11-002221,1,1.248996,0.537836,1.855791,True
tiny11-002221,2,1.338113,0.500096,1.90898,True
tiny11-002222,0,1.457076,0.5306620000000001,2.118182,True
tiny11-002222,1,1.433901,0.591666,2.145132,True
tiny11-002222,2,1.537636,0.522086,2.176801,True
tiny11-002223,0,1.214912,0.579033,1.891628,True
tiny11-002223,1,1.3447550000000001,0.506197,1.937653,True
tiny11-002223,2,1.2559390000000001,0.511807,1.864598,True
tiny11-002224,0,1.270326,0.49716000000000005,1.864437,True
tiny11-002224,1,1.307685,0.563274,1.932915,True
tiny11-002224,2,1.3930660000000001,0.586467,2.049182,True
tiny11-002225,0,1.16597,0.590063,1.850171,True
tiny11-002225,1,1.1539480000000002,0.507439,1.754952,True
tiny11-002225,2,1.2013969999999998,0.503371,1.787263,True
tiny11-002226,0,0.22103399999999998,0.056195,0.35827,True
tiny11-002226,1,0.189394,0.055404,0.318456,True
tiny11-002226,2,0.225742,0.046778,0.332622,True
tiny11-002227,0,0.23615199999999997,0.031629000000000004,0.305201,True
tiny11-002227,1,0.211596,0.03229,0.279783,True
tiny11-002227,2,0.199994,0.033663,0.270456,True
tiny11-002228,0,0.212748,0.03247,0.280895,True
tiny11-002228,1,0.220583,0.031349,0.287658,True
tiny11-002228,2,0.206827,0.030536999999999998,0.270566,True
tiny11-002229,0,0.28374,0.054832,0.414957,True
tiny11-002229,1,0.274654,0.048211,0.389539,True
tiny11-002229,2,0.226524,0.041588,0.319508,True
tiny11-002230,0,0.349373,0.051527,0.468616,True
tiny11-002230,1,0.329726,0.047258,0.440053,True
tiny11-002230,2,0.29726600000000003,0.040606,0.387615,True
tiny11-002231,0,0.394267,0.051917000000000005,0.516366,True
tiny11-002231,1,0.346158,0.041177,0.446916,True
tiny11-002231,2,0.333163,0.044062,0.432408,True
tiny11-002232,0,0.388847,0.049011000000000006,0.500085,True
tiny11-002232,1,0.430134,0.045776000000000004,0.558735,True
tiny11-002232,2,0.39548,0.050304,0.498342,True
tiny11-002233,0,0.257171,0.061465000000000006,0.386583,True
tiny11-002233,1,0.286135,0.061666,0.395931,True
tiny11-002233,2,0.302927,0.069991,0.430545,True
tiny11-002234,0,0.351408,0.075371,0.515574,True
tiny11-002234,1,0.270766,0.06387899999999999,0.39599,True
tiny11-002234,2,0.346709,0.08023000000000001,0.492151,True
tiny11-002235,0,1.04812,0.150201,1.451164,True
tiny11-002235,1,0.6211409999999999,0.102732,0.913398,True
tiny11-002235,2,0.433791,0.08977800000000001,0.661828,True
tiny11-002236,0,0.389067,0.099767,0.599661,True
tiny11-002236,1,0.35905200000000004,0.08293500000000001,0.557863,True
tiny11-002236,2,0.386553,0.090199,0.589833,True
tiny11-002237,0,0.446575,0.102672,0.657549,True
tiny11-002237,1,0.411339,0.07908799999999999,0.583341,True
tiny11-002237,2,0.402083,0.078246,0.553345,True
tiny11-002238,0,0.547895,0.10215099999999999,0.784217,True
tiny11-002238,1,0.496789,0.095058,0.714537,True
tiny11-002238,2,0.5369740000000001,0.100027,0.753199,True
tiny11-002239,0,0.6525599999999999,0.10496599999999999,0.921964,True
tiny11-002239,1,0.576619,0.104245,0.848096,True
tiny11-002239,2,0.632543,0.113062,0.906556,True
tiny11-002240,0,0.400699,0.10681,0.620801,True
tiny11-002240,1,0.520744,0.120184,0.747057,True
tiny11-002240,2,0.405147,0.107531,0.624038,True
tiny11-002241,0,0.443569,0.11029699999999999,0.692706,True
tiny11-002241,1,0.47591,0.116148,0.708275,True
tiny11-002241,2,0.42095800000000005,0.115396,0.654504,True
tiny11-002242,0,0.565979,0.112461,0.813982,True
tiny11-002242,1,0.674471,0.132798,0.95168,True
tiny11-002242,2,0.560228,0.130835,0.846783,True
tiny11-002243,0,0.42212,0.108584,0.63625,True
tiny11-002243,1,0.455332,0.11140800000000001,0.706261,True
tiny11-002243,2,0.424233,0.10343300000000001,0.668961,True
tiny11-002244,0,0.642832,0.119884,0.916104,True
tiny11-002244,1,0.648372,0.10939499999999999,0.875838,True
tiny11-002244,2,0.6601849999999999,0.10149,0.857744,True
tiny11-002245,0,0.632683,0.091681,0.801319,True
tiny11-002245,1,0.611433,0.08832599999999999,0.769258,True
tiny11-002245,2,0.665144,0.10572799999999999,0.864988,True
tiny11-002246,0,0.93547,0.13722700000000002,1.215533,True
tiny11-002246,1,0.798734,0.116017,1.037781,True
tiny11-002246,2,0.630229,0.08423699999999999,0.814273,True
tiny11-002247,0,0.253714,0.052708,0.385872,True
tiny11-002247,1,0.209231,0.047829,0.361516,True
tiny11-002247,2,0.200044,0.044583,0.311864,True
tiny11-002248,0,0.200565,0.041618,0.306503,True
tiny11-002248,1,0.232404,0.034265000000000004,0.31574,True
tiny11-002248,2,0.236162,0.034314,0.311804,True
tiny11-002249,0,0.238847,0.038532,0.333093,True
tiny11-002249,1,0.233066,0.042429,0.3206,True
tiny11-002249,2,0.211125,0.043962,0.299099,True
tiny11-002250,0,0.303818,0.07263599999999999,0.503612,True
tiny11-002250,1,0.29936900000000005,0.07148399999999999,0.495577,True
tiny11-002250,2,0.30650299999999997,0.070452,0.494855,True
tiny11-002251,0,0.426668,0.07513,0.642702,True
tiny11-002251,1,0.36949099999999996,0.087253,0.571799,True
tiny11-002251,2,0.45438,0.09658,0.710219,True
tiny11-002252,0,0.34713900000000003,0.054713,0.493152,True
tiny11-002252,1,0.403705,0.055223999999999995,0.546472,True
tiny11-002252,2,0.35891199999999995,0.06426000000000001,0.503271,True
tiny11-002253,0,0.42385300000000004,0.078497,0.580856,True
tiny11-002253,1,0.415507,0.041297,0.511888,True
tiny11-002253,2,0.38677300000000003,0.045073999999999996,0.48162,True
tiny11-002254,0,0.325168,0.06254699999999999,0.455682,True
tiny11-002254,1,0.308387,0.058669,0.424483,True
tiny11-002254,2,0.35281999999999997,0.062265999999999995,0.471873,True
tiny11-002255,0,0.40082,0.068668,0.546513,True
tiny11-002255,1,0.322523,0.057686999999999995,0.440143,True
tiny11-002255,2,0.339365,0.06673399999999999,0.455743,True
tiny11-002256,0,0.435484,0.066554,0.617374,True
tiny11-002256,1,0.318907,0.05343,0.423983,True
tiny11-002256,2,0.45219600000000004,0.062357,0.555989,True
tiny11-002257,0,0.340517,0.06761700000000001,0.485317,True
tiny11-002257,1,0.317293,0.074259,0.459699,True
tiny11-002257,2,0.35568500000000003,0.077425,0.503612,True
tiny11-002258,0,0.42906299999999997,0.073928,0.581758,True
tiny11-002258,1,0.347721,0.071003,0.500085,True
tiny11-002258,2,0.351557,0.074209,0.501458,True
tiny11-002259,0,0.49769,0.06293800000000001,0.623787,True
tiny11-002259,1,0.519322,0.062908,0.635549,True
tiny11-002259,2,0.5211140000000001,0.062026000000000005,0.63638,True
tiny11-002260,0,0.5265850000000001,0.07432899999999999,0.685352,True
tiny11-002260,1,0.5203730000000001,0.067657,0.651519,True
tiny11-002260,2,0.503151,0.073027,0.649545,True
tiny11-002261,0,0.353772,0.09032899999999999,0.500216,True
tiny11-002261,1,0.33277300000000004,0.078496,0.467454,True
tiny11-002261,2,0.34622699999999995,0.083596,0.479927,True
tiny11-002262,0,0.388326,0.10019700000000001,0.551381,True
tiny11-002262,1,0.37400900000000004,0.09097,0.529741,True
tiny11-002262,2,0.366305,0.090029,0.512859,True
tiny11-002263,0,0.42851100000000003,0.105488,0.597087,True
tiny11-002263,1,0.439582,0.07572100000000001,0.577781,True
tiny11-002263,2,0.44011399999999995,0.09270300000000001,0.590444,True
tiny11-002264,0,0.393385,0.092693,0.562612,True
tiny11-002264,1,0.45625299999999996,0.08189300000000001,0.60433,True
tiny11-002264,2,0.362608,0.090109,0.517718,True
tiny11-002265,0,0.670784,0.086161,0.829551,True
